"User.ID","art.galleries","dance.clubs","juice.bars","restaurants","museums","resorts","parks","beaches","theaters","religious.institutions"
"User 20",-0.285073082793063,-0.653617434056974,1.377991887279,0.169805791894473,0.549265767270063,0.254110054438184,1.15806563710038,0.690436263947506,-0.958339409107438,-0.99329347830387
"User 21",-0.101537582210209,0.18271248548322,0.135294125351085,-0.437920200148903,0.594987371952359,0.624797540817197,-0.119979773213116,-0.982224246518616,-1.39714104247887,0.438034676725489
"User 22",0.204354918761216,0.18271248548322,-1.10740363657683,-0.402171612381646,0.274936139176292,0.43945379762769,-1.39802518352667,-0.691326766437551,-1.15031512370744,1.30927790152597
"User 23",0.112587168469789,-0.402718458194916,-0.91719479546541,-0.437920200148903,0.183492929811701,-0.895021153336753,-2.67607059384016,-0.691326766437551,-0.629238184078865,2.67837439764101
"User 24",-1.08039358531877,0.18271248548322,-0.904514206057983,-0.437920200148903,0.183492929811701,-0.709677410147248,-1.39802518352667,-0.909499876498351,0.440340797263995,0.74919297129709
"User 25",0.99967542128692,-0.820883417965013,0.173335893573368,0.0268114408254433,0.366379348540883,0.328247551713987,-0.119979773213116,-0.473153656376754,0.961417736892568,-1.05552513721819
"User 26",-0.86626883463877,3.1098672038739,2.26563314579893,-0.187680085778101,-0.86810397788109,-0.598471164233544,1.15806563710038,-2.14581416684288,0.0838144701497087,-0.80659850156091
"User 27",-0.376840833084491,0.684510437207336,1.55552013898298,0.777531783937848,0.77787379068154,1.47737875948892,1.15806563710038,-1.92764105678208,-0.629238184078865,-1.30445177287547
"User 28",0.296122669052643,-0.151819482332858,0.262100019425362,0.20555437966173,0.000606511082520073,0.105835059886579,-0.119979773213116,-0.327704916336221,-0.958339409107438,-1.24222011396115
"User 29",-0.958036584930198,-0.319085466240897,-1.05668127894711,-0.545165963450675,-0.913825582563385,-2.00708361247379,-1.39802518352667,-1.05494861653888,0.166089776406851,0.438034676725489
"User 30",-0.774501084347343,-0.402718458194916,2.67141200683662,-0.294925849079873,2.05807872178581,2.44116622407436,2.43611104741393,-0.618602396417286,-0.0807361423645776,-1.05552513721819
"User 31",-0.468608583375918,-0.151819482332858,1.42871424490871,-0.116182910243586,0.000606511082520073,0.773072535368801,2.43611104741393,-0.400429286356489,-0.190436550707435,-1.42891509070411
"User 32",-0.590965583764488,1.85537232456361,1.6569648542424,0.34854873073076,-0.502331140422728,0.513591294903493,1.15806563710038,-1.34584609661995,-0.793788796593151,-1.17998845504683
"User 33",-0.774501084347343,1.35357437283949,0.743962416907613,-0.437920200148903,2.60673797797335,0.698935038092999,1.15806563710038,-0.254980546315957,0.522616103521139,-0.24651357133203
"User 34",0.510247419732641,-0.486351450148935,-1.01863951072483,0.169805791894473,0.0920497204471107,1.21789751902362,-0.119979773213116,0.472263153886706,0.961417736892568,-0.18428191241771
"User 35",0.204354918761216,-0.402718458194916,-0.714305364946568,-0.866903253355992,0.0920497204471107,-0.78381490742305,-0.119979773213116,0.763160633967771,1.23566875774971,0.686961312382769
"User 36",-0.0403590820159237,-0.820883417965013,0.211377661795651,-0.366423024614388,-0.456609535740433,-0.598471164233544,-0.119979773213116,1.27223122410963,0.166089776406851,0.438034676725489
"User 37",-0.590965583764488,-0.151819482332858,0.173335893573368,-0.759657490054219,-1.23387681533945,-1.37691488562947,-0.119979773213116,-0.400429286356489,0.522616103521139,0.313571358896849
"User 38",0.387890419344071,0.0154465015751814,-0.130998252204896,-0.116182910243586,-0.502331140422728,-1.15450239380206,-0.119979773213116,0.544987523906974,0.961417736892568,1.24704624261165
"User 39",-0.590965583764488,0.349978469391259,1.72036780127954,0.312800142963502,-0.182279907646661,-0.301921175130334,2.43611104741393,0.181365673805641,0.0838144701497087,-0.68213518373227
"User 40",1.4891034228412,-0.569984442102955,-1.05668127894711,0.312800142963502,-1.82825767620929,-0.709677410147248,-0.119979773213116,0.326814413846173,0.248365082663995,-1.17998845504683
"User 41",0.296122669052643,-0.235452474286877,-1.0947230471694,-1.04564619219228,1.00648181409302,0.254110054438184,-1.39802518352667,-1.63674357670101,-1.50684145082173,0.81142463021141
"User 42",-0.958036584930198,0.266345477437239,-1.04400068953969,-0.437920200148903,-1.00526879192798,-1.59932737745688,-2.67607059384016,-0.691326766437551,0.00153916389256554,1.80713117284053
"User 43",-0.682733334055916,-0.235452474286877,-0.511415934427725,-1.04564619219228,0.274936139176292,0.105835059886579,-0.119979773213116,-0.109531806275424,-0.876064102850295,0.251339699982529
"User 44",0.387890419344071,1.35357437283949,-0.752347133168851,0.0983086163599581,-1.09671200129257,0.402385048989789,-0.119979773213116,0.181365673805641,1.31794406400685,-0.43320854807499
"User 45",-0.774501084347343,0.600877445253317,-0.853791848428272,0.312800142963502,-0.685217559151909,0.698935038092999,-0.119979773213116,1.92675055429203,1.12596834940685,0.0024130643252491
"User 46",2.46795942594976,0.0990794935292004,-0.511415934427725,-0.509417375683418,-0.548052745105023,-0.709677410147248,-1.39802518352667,0.472263153886706,0.687166716035425,1.80713117284053
"User 47",-1.56982158687305,-0.569984442102955,-0.308526503908883,-0.688160314519704,0.274936139176292,-0.709677410147248,-0.119979773213116,2.29037240439336,1.67447039112114,1.30927790152597
"User 48",0.0208194181783613,-0.319085466240897,0.287461198240217,-0.652411726752447,-0.136558302964366,0.0316975626107771,-0.119979773213116,0.181365673805641,-0.272711856964578,0.438034676725489
"User 49",-1.35569683619305,3.36076617973596,-0.955236563687693,-0.47366878791616,-0.86810397788109,-0.301921175130334,-0.119979773213116,0.472263153886706,-0.354987163221722,-0.24651357133203
"User 50",-0.86626883463877,-0.569984442102955,1.53015896016813,0.420045906265274,0.594987371952359,0.402385048989789,1.15806563710038,-1.56401920668075,-0.711513490336008,-1.42891509070411
"User 51",0.387890419344071,-0.319085466240897,-0.904514206057983,-0.545165963450675,0.366379348540883,0.105835059886579,-1.39802518352667,0.690436263947506,-0.629238184078865,1.93159449066917
"User 52",-1.44746458648448,0.266345477437239,1.32726952964928,-0.187680085778101,0.0463281157648154,-0.820883656060951,-0.119979773213116,-0.909499876498351,0.522616103521139,0.189108041068209
"User 53",-0.285073082793063,1.10267539697743,-0.448012987390587,-0.223428673545359,3.65833488566614,0.624797540817197,-0.119979773213116,-1.78219231674155,0.879142430635425,0.686961312382769
"User 54",0.387890419344071,-1.48994735359717,0.135294125351085,-0.080434322476329,-0.319444721693547,-0.0424399346650254,-0.119979773213116,-0.109531806275424,-0.190436550707435,-0.74436684264659
"User 55",0.387890419344071,-0.319085466240897,-0.815750080205989,0.169805791894473,-0.913825582563385,-0.264852426492433,-1.39802518352667,-0.400429286356489,0.248365082663995,1.93159449066917
"User 56",-0.86626883463877,0.684510437207336,-0.70162477553914,-0.580914551217932,-0.182279907646661,-1.37691488562947,-1.39802518352667,0.763160633967771,-0.711513490336008,0.99811960695437
"User 57",-0.285073082793063,-0.402718458194916,1.79645133772411,0.0268114408254433,0.274936139176292,0.810141284006702,1.15806563710038,0.181365673805641,-0.354987163221722,-0.99329347830387
"User 58",0.112587168469789,0.266345477437239,-0.295845914501455,-0.509417375683418,-0.548052745105023,-0.264852426492433,-0.119979773213116,-0.109531806275424,-0.437262469478865,0.251339699982529
"User 59",-0.774501084347343,-0.319085466240897,1.59356190720527,0.384297318498017,1.09792502345761,1.82953187154899,2.43611104741393,-0.327704916336221,-0.272711856964578,-1.30445177287547
"User 60",-0.193305332501636,0.0990794935292004,0.274780608832789,0.384297318498017,0.594987371952359,1.29203501629942,-0.119979773213116,-0.182256176295689,0.0838144701497087,-0.80659850156091
"User 61",0.510247419732641,1.18630838893145,2.65873141742919,0.0625600285927007,1.1893682328222,2.58944121862596,2.43611104741393,-1.56401920668075,-0.793788796593151,-1.42891509070411
"User 62",3.32445842866975,-0.820883417965013,-1.05668127894711,-0.294925849079873,-1.782536071527,-1.89587736656009,-0.119979773213116,1.41767996415017,-1.50684145082173,-0.0598185945890709
"User 63",0.0208194181783613,-0.486351450148935,-1.0059589213174,-0.294925849079873,-1.41676323406863,-1.37691488562947,-0.119979773213116,-0.109531806275424,1.400219370264,0.500266335639809
"User 64",-1.1721613356102,0.517244453299298,-0.815750080205989,-0.402171612381646,-1.05099039661027,-0.895021153336753,-0.119979773213116,1.92675055429203,-0.629238184078865,0.74919297129709
"User 65",1.58087117313263,-0.486351450148935,-0.422651808575732,-0.580914551217932,0.457822557905473,-0.153646180578729,-0.119979773213116,0.472263153886706,-0.190436550707435,0.655845482925609
"User 66",1.76440667371548,-1.32268136968913,-0.612860649687146,0.312800142963502,-1.05099039661027,0.105835059886579,-0.119979773213116,-0.400429286356489,0.166089776406851,0.251339699982529
"User 67",0.296122669052643,-0.151819482332858,1.6569648542424,-0.366423024614388,-1.782536071527,-1.45105238290527,-0.119979773213116,-0.327704916336221,-1.31486573622172,1.68266785501189
"User 68",0.112587168469789,-0.737250426010994,-0.511415934427725,-0.116182910243586,-0.319444721693547,-0.598471164233544,-0.119979773213116,-0.473153656376754,-0.793788796593151,0.438034676725489
"User 69",-1.1721613356102,-0.569984442102955,1.1497412779453,-0.688160314519704,0.229214534493997,-1.00622739925046,-0.119979773213116,-0.254980546315957,-1.31486573622172,0.251339699982529
"User 70",-1.08039358531877,0.18271248548322,-0.371929450946021,-0.187680085778101,-0.548052745105023,-0.895021153336753,-0.119979773213116,-0.691326766437551,-0.190436550707435,-0.80659850156091
"User 71",2.16206692497833,-1.15541538578109,-0.803069490798561,0.491543081799789,-1.00526879192798,-0.635539912871445,-0.119979773213116,-0.109531806275424,-0.793788796593151,-1.05552513721819
"User 72",-0.193305332501636,-0.653617434056974,2.44316139750292,1.52825212705025,-0.136558302964366,0.0316975626107771,2.43611104741393,-0.109531806275424,-0.876064102850295,-1.42891509070411
"User 73",-0.468608583375918,1.85537232456361,-1.10740363657683,-0.223428673545359,0.640708976634654,0.0687663112486779,-1.39802518352667,-0.182256176295689,1.12596834940685,-0.68213518373227
"User 74",0.0208194181783613,-0.569984442102955,1.85985428476125,-0.437920200148903,-0.273723117011252,-0.116577431940828,-0.119979773213116,-0.0368074362551562,-0.437262469478865,2.05605780849781
"User 75",1.2749786721612,0.0154465015751814,0.579114754611053,0.0983086163599581,-0.365166326375842,0.291178803076085,1.15806563710038,0.181365673805641,0.166089776406851,-1.17998845504683
"User 76",0.296122669052643,3.36076617973596,0.883448900389317,-0.294925849079873,0.960760209410721,0.217041305800283,1.15806563710038,-1.05494861653888,-0.519537775736008,-1.49114674961843
"User 77",1.18321092186978,-0.486351450148935,0.033849410091664,-0.402171612381646,-0.548052745105023,-1.00622739925046,-0.119979773213116,-0.182256176295689,0.796867124378282,1.74489951392621
"User 78",-0.285073082793063,0.851776421115375,1.92325723179838,0.420045906265274,0.229214534493997,0.698935038092999,1.15806563710038,-0.327704916336221,0.166089776406851,-1.05552513721819
"User 79",-0.193305332501636,-0.569984442102955,-0.435332397983159,-0.652411726752447,-0.913825582563385,-1.45105238290527,-1.39802518352667,-0.400429286356489,-0.876064102850295,0.81142463021141
"User 80",-0.590965583764488,-0.653617434056974,-1.04400068953969,-0.223428673545359,-0.365166326375842,1.06962252447201,-1.39802518352667,-0.982224246518616,-1.23259042996458,0.562497994554129
"User 81",3.63035092964117,-0.904516409919032,-0.2704847356866,-0.47366878791616,-0.913825582563385,-0.264852426492433,-1.39802518352667,1.70857744423123,-0.0807361423645776,1.93159449066917
"User 82",-0.468608583375918,-0.0681864903788381,-0.10563707339004,-0.259177261312616,-0.639495954469614,-0.0424399346650254,-0.119979773213116,-0.0368074362551562,0.796867124378282,-0.80659850156091
"User 83",-0.590965583764488,0.349978469391259,-0.714305364946568,3.99490468299101,-1.41676323406863,-1.82173986928428,-1.39802518352667,-1.56401920668075,1.31794406400685,0.74919297129709
"User 84",1.09144317157835,-0.904516409919032,-0.194401199242034,0.169805791894473,-0.639495954469614,0.254110054438184,-0.119979773213116,0.326814413846173,-1.23259042996458,-0.43320854807499
"User 85",3.14092292808689,-2.24264428118334,0.135294125351085,-0.116182910243586,-0.136558302964366,0.217041305800283,-0.119979773213116,0.908609374008304,0.796867124378282,-0.68213518373227
"User 86",-0.468608583375918,1.01904240502341,-0.980597742502549,-0.688160314519704,-0.319444721693547,-0.338989923768235,-1.39802518352667,0.254090043825909,-0.190436550707435,1.68266785501189
"User 87",-0.590965583764488,-1.23904837773511,-0.371929450946021,2.02873235579186,-1.18815521065716,-0.561402415595643,-0.119979773213116,-1.05494861653888,-0.437262469478865,-0.74436684264659
"User 88",-0.774501084347343,-0.569984442102955,-1.04400068953969,-0.509417375683418,-1.00526879192798,-1.74760237200848,-1.39802518352667,-0.327704916336221,-1.0680398174503,0.99811960695437
"User 89",-0.774501084347343,2.10627130042567,-1.10740363657683,4.10215044629278,0.183492929811701,-0.153646180578729,-0.119979773213116,-0.909499876498351,-0.958339409107438,-1.17998845504683
"User 90",-0.682733334055916,1.52084035674753,0.033849410091664,0.0268114408254433,-0.456609535740433,-0.376058672406137,-0.119979773213116,0.181365673805641,0.00153916389256554,-0.49544020698931
"User 91",1.4891034228412,-0.486351450148935,-0.371929450946021,-0.00893714694181416,-0.136558302964366,-0.895021153336753,-0.119979773213116,-0.182256176295689,0.604891409778282,1.43374121935461
"User 92",-1.01921508512448,-0.402718458194916,-1.12008422598425,-0.151931498010844,-0.913825582563385,-1.74760237200848,-1.39802518352667,0.544987523906974,-0.0807361423645776,-0.49544020698931
"User 93",0.632604420121211,1.43720736479351,1.82181251653896,0.0268114408254433,1.1436466281399,0.810141284006702,1.15806563710038,-0.691326766437551,0.166089776406851,-1.17998845504683
"User 94",-0.774501084347343,-0.319085466240897,1.59356190720527,0.384297318498017,1.09792502345761,1.82953187154899,2.43611104741393,-0.327704916336221,-0.272711856964578,-1.30445177287547
"User 95",0.296122669052643,1.35357437283949,1.41603365550128,0.384297318498017,2.01235711710351,1.40324126221312,1.15806563710038,-1.20039735657942,-0.190436550707435,-1.05552513721819
"User 96",0.693782920315496,-0.820883417965013,-0.904514206057983,-0.259177261312616,-0.86810397788109,0.14290380852448,-0.119979773213116,1.05405811404884,-0.958339409107438,0.438034676725489
"User 97",0.0208194181783613,0.18271248548322,1.68232603305726,0.0625600285927007,0.000606511082520073,0.550660043541394,1.15806563710038,-0.327704916336221,0.604891409778282,0.0646447232395691
"User 98",0.0208194181783613,-1.65721333750521,0.464989449944204,-0.580914551217932,-0.319444721693547,0.105835059886579,-0.119979773213116,0.544987523906974,-0.437262469478865,-0.80659850156091
"User 99",0.387890419344071,-0.988149401873052,2.10078548350237,-0.00893714694181416,0.183492929811701,-0.116577431940828,1.15806563710038,0.181365673805641,1.56476998277829,-0.0598185945890709
"User 100",-0.682733334055916,0.517244453299298,-1.01863951072483,-0.223428673545359,2.78962439670253,0.217041305800283,-1.39802518352667,0.181365673805641,4.03302917049258,0.93588794804005
"User 101",0.0208194181783613,-0.820883417965013,-0.803069490798561,-0.116182910243586,-0.365166326375842,0.476522546265592,-0.119979773213116,0.472263153886706,0.604891409778282,0.0646447232395691
"User 102",-0.774501084347343,-0.486351450148935,-0.777708311983706,-0.580914551217932,-0.685217559151909,-1.33984613699157,-0.119979773213116,0.763160633967771,0.522616103521139,0.81142463021141
"User 103",0.296122669052643,1.60447334870155,0.503031218166487,0.420045906265274,0.0463281157648154,2.03340998905744,1.15806563710038,-0.109531806275424,-0.437262469478865,-1.17998845504683
"User 104",-0.0403590820159237,-0.319085466240897,-1.08204245776197,-0.294925849079873,-1.00526879192798,-1.56225862881898,-0.119979773213116,-1.20039735657942,0.604891409778282,0.189108041068209
"User 105",1.76440667371548,-1.07178239382707,-0.473374166205442,-0.509417375683418,-1.41676323406863,-1.22863989107786,-1.39802518352667,0.472263153886706,0.440340797263995,2.05605780849781
"User 106",-0.101537582210209,-0.988149401873052,2.32903609283607,-0.509417375683418,-1.18815521065716,-0.561402415595643,2.43611104741393,-0.764051136457819,0.358065491006852,-1.05552513721819
"User 107",0.540836669829783,-1.65721333750521,-0.10563707339004,-0.00893714694181416,0.823595395363835,1.44031001085102,-0.119979773213116,0.763160633967771,1.92129630989257,-0.18428191241771
"User 108",0.296122669052643,-0.319085466240897,-0.803069490798561,-0.366423024614388,-0.319444721693547,-1.37691488562947,-2.67607059384016,-0.691326766437551,-1.15031512370744,1.93159449066917
"User 109",2.65149492653261,-2.74444223290746,-0.739666543761423,-0.509417375683418,1.28081144218679,-0.413127421044038,-1.39802518352667,-0.254980546315957,-1.67139206333601,1.18481458369733
"User 110",-0.285073082793063,1.68810634065557,0.135294125351085,-0.00893714694181416,1.37225465155138,0.921347529920406,-0.119979773213116,-0.0368074362551562,1.83902100363543,-0.0598185945890709
"User 111",0.0208194181783613,0.935409413069395,0.300141787647645,0.491543081799789,-0.182279907646661,0.0316975626107771,1.15806563710038,0.908609374008304,2.44237324952114,0.562497994554129
"User 112",0.0208194181783613,-0.569984442102955,0.807365363944751,-0.688160314519704,-0.548052745105023,-0.746746158785149,-0.119979773213116,0.108641303785376,-1.15031512370744,0.189108041068209
"User 113",0.0208194181783613,1.01904240502341,-0.638221828502002,0.455794494032532,0.229214534493997,-0.116577431940828,-0.119979773213116,-0.327704916336221,0.796867124378282,-0.80659850156091
"User 114",-1.66158933716447,0.0154465015751814,0.503031218166487,-0.151931498010844,0.366379348540883,-0.635539912871445,-0.119979773213116,1.49040433417043,-0.793788796593151,-0.99329347830387
"User 115",-0.193305332501636,-0.653617434056974,2.44316139750292,1.52825212705025,-0.136558302964366,0.0316975626107771,2.43611104741393,-0.109531806275424,-0.876064102850295,-1.42891509070411
"User 116",0.785550670606923,-0.151819482332858,-1.05668127894711,0.277051555196245,-0.548052745105023,0.847210032644603,-0.119979773213116,1.27223122410963,0.440340797263995,-1.42891509070411
"User 117",-0.774501084347343,0.768143429161356,0.300141787647645,-0.080434322476329,-0.502331140422728,0.365316300351888,1.15806563710038,-0.0368074362551562,0.522616103521139,-1.24222011396115
"User 118",-0.86626883463877,-0.0681864903788381,-0.295845914501455,0.0268114408254433,0.412100953223178,-0.19071492921663,-0.119979773213116,-0.400429286356489,0.604891409778282,0.438034676725489
"User 119",-1.08039358531877,-0.319085466240897,0.198697072388223,-0.294925849079873,0.229214534493997,-0.857952404698853,-0.119979773213116,-1.85491668676181,0.687166716035425,0.438034676725489
"User 120",0.510247419732641,0.517244453299298,0.10993294653623,-0.366423024614388,-0.182279907646661,-0.00537118602712416,-0.119979773213116,-0.982224246518616,-1.67139206333601,1.18481458369733
"User 121",-0.101537582210209,1.26994138088547,0.300141787647645,0.0983086163599581,1.64658427964515,1.95927249178164,-0.119979773213116,-0.109531806275424,-0.354987163221722,-0.93106181938955
"User 122",-0.376840833084491,-0.653617434056974,-0.955236563687693,0.455794494032532,1.09792502345761,0.291178803076085,-0.119979773213116,-0.109531806275424,0.0838144701497087,-0.49544020698931
"User 123",0.112587168469789,2.77533523605782,0.363544734684783,-0.402171612381646,1.09792502345761,0.698935038092999,1.15806563710038,-1.85491668676181,-0.711513490336008,-1.30445177287547
"User 124",3.32445842866975,-1.82447932141325,-0.333887682723738,0.563040257334304,-0.136558302964366,1.44031001085102,-0.119979773213116,0.181365673805641,-0.0807361423645776,-1.30445177287547
"User 125",-0.468608583375918,0.349978469391259,0.464989449944204,0.20555437966173,0.366379348540883,0.291178803076085,-0.119979773213116,-0.836775506478083,-0.272711856964578,-0.18428191241771
"User 126",-0.774501084347343,0.0154465015751814,-1.04400068953969,-0.259177261312616,-0.365166326375842,-0.48726491831984,-0.119979773213116,-0.327704916336221,-0.711513490336008,0.0646447232395691
"User 127",-1.1721613356102,0.18271248548322,-0.752347133168851,-0.723908902286962,-0.456609535740433,-1.00622739925046,-0.119979773213116,-0.473153656376754,-1.0680398174503,0.562497994554129
"User 128",0.510247419732641,0.684510437207336,0.00848823127680865,0.455794494032532,-0.502331140422728,0.328247551713987,-0.119979773213116,-0.182256176295689,-0.437262469478865,-0.74436684264659
"User 129",0.602015170024068,0.266345477437239,-0.0295535369454744,-0.652411726752447,0.412100953223178,-0.116577431940828,-1.39802518352667,0.399538783866441,-0.711513490336008,1.68266785501189
"User 130",-1.08039358531877,-0.319085466240897,-0.714305364946568,-0.509417375683418,-0.136558302964366,-0.338989923768235,-0.119979773213116,-0.982224246518616,0.00153916389256554,-0.0598185945890709
"User 131",0.0208194181783613,-0.988149401873052,0.642517701648191,-0.259177261312616,-0.319444721693547,-0.672608661509346,-0.119979773213116,-0.909499876498351,-1.58911675707887,0.251339699982529
"User 132",-0.193305332501636,0.684510437207336,0.16065530416594,-0.080434322476329,1.64658427964515,1.73685999995423,-0.119979773213116,0.108641303785376,0.358065491006852,-0.80659850156091
"User 133",0.112587168469789,0.600877445253317,0.908810079204172,0.0625600285927007,1.1893682328222,0.254110054438184,-0.119979773213116,-0.691326766437551,0.879142430635425,0.438034676725489
"User 134",-1.56982158687305,-0.151819482332858,0.667878880463047,0.312800142963502,1.73802748900974,0.587728792179296,-0.119979773213116,1.3449555941299,-0.711513490336008,-0.93106181938955
"User 135",-1.1721613356102,0.600877445253317,-0.942555974280266,-0.831154665588734,-0.365166326375842,0.0316975626107771,-1.39802518352667,-1.05494861653888,2.552073657864,1.68266785501189
"User 136",-0.285073082793063,-0.820883417965013,-0.359248861538593,0.277051555196245,0.366379348540883,1.81099749723004,-0.119979773213116,1.1267824840691,1.56476998277829,-0.80659850156091
"User 137",0.785550670606923,0.768143429161356,0.769323595722468,0.277051555196245,-0.365166326375842,0.179972557162382,1.15806563710038,1.3449555941299,-0.272711856964578,-0.80659850156091
"User 138",-1.1721613356102,-0.402718458194916,0.820045953352179,-0.00893714694181416,1.46369786091597,0.105835059886579,-0.119979773213116,0.108641303785376,-0.793788796593151,0.251339699982529
"User 139",0.204354918761216,0.0990794935292004,-0.346568272131166,-0.580914551217932,-0.182279907646661,0.254110054438184,-0.119979773213116,-0.254980546315957,-0.354987163221722,0.81142463021141
"User 140",0.602015170024068,-0.0681864903788381,-0.346568272131166,-0.509417375683418,-1.00526879192798,-1.45105238290527,-0.119979773213116,1.27223122410963,0.796867124378282,1.24704624261165
"User 141",-0.468608583375918,-0.151819482332858,-0.955236563687693,-0.831154665588734,0.457822557905473,0.217041305800283,-1.39802518352667,0.690436263947506,0.440340797263995,1.68266785501189
"User 142",-0.285073082793063,-0.486351450148935,-1.04400068953969,-0.259177261312616,-0.273723117011252,-0.672608661509346,-0.119979773213116,-0.109531806275424,0.358065491006852,0.500266335639809
"User 143",-0.101537582210209,1.26994138088547,-0.511415934427725,-0.402171612381646,0.640708976634654,0.0316975626107771,-1.39802518352667,-0.982224246518616,-0.958339409107438,0.93588794804005
"User 144",-0.86626883463877,-0.653617434056974,-0.853791848428272,-0.294925849079873,-1.64537125748011,0.105835059886579,-0.119979773213116,-0.909499876498351,2.19554733074972,-0.55767186590363
"User 145",0.0208194181783613,0.0990794935292004,-1.04400068953969,0.20555437966173,0.229214534493997,0.0687663112486779,-1.39802518352667,1.63585307421097,1.75674569737829,0.686961312382769
"User 146",0.204354918761216,3.36076617973596,-0.91719479546541,-0.545165963450675,-0.136558302964366,0.43945379762769,-1.39802518352667,0.690436263947506,0.248365082663995,1.93159449066917
"User 147",0.602015170024068,-1.57358034555119,-1.04400068953969,0.277051555196245,1.55514107028056,1.10669127310991,-0.119979773213116,-0.691326766437551,-0.519537775736008,-1.05552513721819
"User 148",-0.285073082793063,-0.235452474286877,1.22582481438986,0.491543081799789,1.00648181409302,1.06962252447201,1.15806563710038,2.07219929433256,-0.190436550707435,-0.55767186590363
"User 149",-0.101537582210209,-0.151819482332858,-0.00419235813061902,0.0625600285927007,0.732152185999245,0.513591294903493,-0.119979773213116,0.181365673805641,0.961417736892568,0.438034676725489
"User 150",-0.376840833084491,0.349978469391259,0.401586502907066,-0.080434322476329,0.915038604728426,1.14376002174781,-0.119979773213116,-0.254980546315957,0.0838144701497087,-0.80659850156091
"User 151",0.87731842089835,-0.486351450148935,-0.00419235813061902,-0.509417375683418,0.594987371952359,0.328247551713987,-0.119979773213116,0.690436263947506,-0.272711856964578,0.93588794804005
"User 152",-0.468608583375918,0.600877445253317,-1.05668127894711,0.0625600285927007,0.000606511082520073,0.291178803076085,-0.119979773213116,-0.691326766437551,-0.190436550707435,0.562497994554129
